Participant,X,Y,Word,Consonant,Vowel,Section
P12,75.0624,53.6312,siji,s,i,Front
P12,72.9299,52.1865,siji,s,i,Front
P12,70.9251,50.1864,siji,s,i,Back
P12,69.0735,48.1899,siji,s,i,Back
P12,67.3656,46.2444,siji,s,i,Back
P12,65.6948,45.0438,siji,s,i,Back
P12,64.235,43.0853,siji,s,i,Back
P12,62.7471,41.8695,siji,s,i,Back
P12,61.5227,39.9116,siji,s,i,Back
P12,60.3342,38.2629,siji,s,i,Back
P12,59.174,36.8291,siji,s,i,Back
P12,57.8941,35.9124,siji,s,i,Back
P12,56.8693,34.4858,siji,s,i,Back
P12,55.6002,33.7269,siji,s,i,Back
P12,54.5905,32.5028,siji,s,i,Back
P12,53.4884,31.5303,siji,s,i,Back
P12,52.4228,30.5425,siji,s,i,Back
P12,51.3856,29.5495,siji,s,i,Back
P12,50.4095,28.5039,siji,s,i,
P12,47.7681,29.5265,siji,s,i,
P12,48.3311,26.6376,siji,s,i,
P12,47.3548,25.643,siji,s,i,
P12,46.229,24.7979,siji,s,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Front
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,Back
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,,,chifan,ch,i,
P12,125.8355,52.0774,ciya,c,i,
P12,122.5181,52.8566,ciya,c,i,
P12,120.0596,54.4027,ciya,c,i,
P12,117.3857,55.6259,ciya,c,i,
P12,114.263,56.157,ciya,c,i,
P12,110.7836,55.9759,ciya,c,i,Front
P12,107.7888,56.2425,ciya,c,i,Front
P12,104.7194,56.1662,ciya,c,i,Front
P12,101.3492,55.2579,ciya,c,i,Front
P12,98.4233,54.8377,ciya,c,i,Front
P12,95.6795,54.5116,ciya,c,i,Front
P12,93.2861,54.7843,ciya,c,i,Front
P12,90.9129,54.9663,ciya,c,i,Front
P12,88.6744,55.4301,ciya,c,i,Front
P12,86.4322,55.8186,ciya,c,i,Front
P12,83.8257,54.4703,ciya,c,i,Front
P12,81.6238,54.5567,ciya,c,i,Front
P12,79.5043,55.072,ciya,c,i,Front
P12,77.3114,55.0123,ciya,c,i,Front
P12,75.1418,54.9807,ciya,c,i,Front
P12,72.9849,54.9961,ciya,c,i,Front
P12,70.8368,54.6985,ciya,c,i,Back
P12,68.7254,54.1078,ciya,c,i,Back
P12,66.7068,52.9513,ciya,c,i,Back
P12,64.8011,51.5232,ciya,c,i,Back
P12,63.04,49.7951,ciya,c,i,Back
P12,61.5178,47.4878,ciya,c,i,Back
P12,60.3682,44.3487,ciya,c,i,Back
P12,59.1683,42.1173,ciya,c,i,Back
P12,58.1246,39.8642,ciya,c,i,Back
P12,57.2688,37.5148,ciya,c,i,Back
P12,56.0403,36.3867,ciya,c,i,Back
P12,54.8808,35.2145,ciya,c,i,Back
P12,53.8189,33.951,ciya,c,i,Back
P12,52.6759,32.9211,ciya,c,i,Back
P12,51.5866,31.8531,ciya,c,i,Back
P12,50.3593,31.0272,ciya,c,i,Back
P12,49.2552,30.0344,ciya,c,i,
P12,47.9337,29.3239,ciya,c,i,
P12,46.6239,28.5663,ciya,c,i,
P12,45.0135,28.0882,ciya,c,i,
P12,43.5061,27.4274,ciya,c,i,
P12,123.9186,50.2262,shibai,sh,i,
P12,121.2718,51.555,shibai,sh,i,
P12,119.1026,53.3215,shibai,sh,i,
P12,116.9816,55.1316,shibai,sh,i,
P12,115.1307,57.3075,shibai,sh,i,
P12,113.0494,59.2385,shibai,sh,i,Front
P12,110.7281,60.8498,shibai,sh,i,Front
P12,108.3988,62.4645,shibai,sh,i,Front
P12,106.0532,64.0867,shibai,sh,i,Front
P12,102.9214,64.1405,shibai,sh,i,Front
P12,100.0071,64.4355,shibai,sh,i,Front
P12,97.2918,65.0496,shibai,sh,i,Front
P12,94.478,65.2772,shibai,sh,i,Front
P12,91.0623,63.3246,shibai,sh,i,Front
P12,87.8942,61.4374,shibai,sh,i,Front
P12,85.0709,60.1617,shibai,sh,i,Front
P12,82.2748,58.2125,shibai,sh,i,Front
P12,79.7069,56.5408,shibai,sh,i,Front
P12,77.2894,54.7876,shibai,sh,i,Front
P12,75.075,53.8465,shibai,sh,i,Front
P12,72.9301,52.1995,shibai,sh,i,Front
P12,70.9435,49.2475,shibai,sh,i,Back
P12,69.0884,47.9358,shibai,sh,i,Back
P12,67.386,46.0368,shibai,sh,i,Back
P12,65.886,43.6576,shibai,sh,i,Back
P12,63.9697,44.5748,shibai,sh,i,Back
P12,62.4412,43.2674,shibai,sh,i,Back
P12,60.9034,42.2916,shibai,sh,i,Back
P12,59.3407,41.5474,shibai,sh,i,Back
P12,58.0743,40.0096,shibai,sh,i,Back
P12,56.6937,38.9885,shibai,sh,i,Back
P12,55.3476,37.9752,shibai,sh,i,Back
P12,53.9023,37.2382,shibai,sh,i,Back
P12,52.7382,35.9793,shibai,sh,i,Back
P12,51.3208,35.2408,shibai,sh,i,Back
P12,50.0528,34.2574,shibai,sh,i,Back
P12,48.7932,33.2822,shibai,sh,i,Back
P12,47.6531,32.1586,shibai,sh,i,
P12,46.1186,31.544,shibai,sh,i,
P12,44.5489,30.9108,shibai,sh,i,
P12,43.1088,30.0775,shibai,sh,i,
P12,41.9574,28.9229,shibai,sh,i,
P12,116.6852,43.241,ziben,z,i,
P12,114.7282,44.721,ziben,z,i,
P12,113.3006,46.7663,ziben,z,i,
P12,111.8285,48.8286,ziben,z,i,
P12,109.6351,50.0211,ziben,z,i,
P12,107.2568,50.8978,ziben,z,i,Front
P12,104.9872,51.8511,ziben,z,i,Front
P12,101.8002,51.1692,ziben,z,i,Front
P12,99.4699,51.7306,ziben,z,i,Front
P12,96.763,51.4041,ziben,z,i,Front
P12,94.3423,51.4453,ziben,z,i,Front
P12,91.9409,51.3371,ziben,z,i,Front
P12,89.7253,51.5316,ziben,z,i,Front
P12,87.4506,51.3843,ziben,z,i,Front
P12,85.2824,51.3996,ziben,z,i,Front
P12,83.1657,51.4539,ziben,z,i,Front
P12,81.0681,51.4361,ziben,z,i,Front
P12,79.026,51.6044,ziben,z,i,Front
P12,76.9756,51.593,ziben,z,i,Front
P12,74.9031,50.9235,ziben,z,i,Front
P12,72.8982,50.5703,ziben,z,i,Front
P12,70.931,49.8859,ziben,z,i,Back
P12,69.0139,49.2035,ziben,z,i,Back
P12,67.202,47.9104,ziben,z,i,Back
P12,65.4441,46.8616,ziben,z,i,Back
P12,63.8567,45.2091,ziben,z,i,Back
P12,62.2906,43.9559,ziben,z,i,Back
P12,60.7441,42.904,ziben,z,i,Back
P12,59.2237,41.9342,ziben,z,i,Back
P12,57.8722,40.5941,ziben,z,i,Back
P12,56.6079,39.2082,ziben,z,i,Back
P12,55.3102,38.0609,ziben,z,i,Back
P12,54.0363,36.9612,ziben,z,i,Back
P12,52.6672,36.1126,ziben,z,i,Back
P12,51.5442,34.8583,ziben,z,i,Back
P12,50.2121,34.0077,ziben,z,i,Back
P12,48.9474,33.0601,ziben,z,i,Back
P12,47.4591,32.4158,ziben,z,i,
P12,46.1505,31.505,ziben,z,i,
P12,44.7328,30.7029,ziben,z,i,
P12,43.436,29.7357,ziben,z,i,
P12,41.9668,28.9139,ziben,z,i,
P12,128.6132,54.7598,zhadui,zh,a,
P12,124.935,55.3808,zhadui,zh,a,
P12,121.8973,56.479,zhadui,zh,a,
P12,119.2828,57.9463,zhadui,zh,a,
P12,116.3171,58.8805,zhadui,zh,a,
P12,113.2923,59.5881,zhadui,zh,a,Front
P12,111.022,61.3105,zhadui,zh,a,Front
P12,108.4844,62.611,zhadui,zh,a,Front
P12,105.1592,62.4088,zhadui,zh,a,Front
P12,101.9053,62.0391,zhadui,zh,a,Front
P12,98.8303,61.737,zhadui,zh,a,Front
P12,95.7506,61.1,zhadui,zh,a,Front
P12,92.2203,58.7476,zhadui,zh,a,Front
P12,89.062,56.7116,zhadui,zh,a,Front
P12,86.065,54.4073,zhadui,zh,a,Front
P12,83.2109,51.6605,zhadui,zh,a,Front
P12,80.9402,50.7183,zhadui,zh,a,Front
P12,78.7176,49.3691,zhadui,zh,a,Front
P12,76.6868,48.6532,zhadui,zh,a,Front
P12,74.7083,47.6114,zhadui,zh,a,Front
P12,72.8344,47.3107,zhadui,zh,a,Front
P12,70.9949,46.6262,zhadui,zh,a,Back
P12,69.2243,45.6258,zhadui,zh,a,Back
P12,67.5194,44.6785,zhadui,zh,a,Back
P12,65.8475,43.9368,zhadui,zh,a,Back
P12,64.1954,43.3076,zhadui,zh,a,Back
P12,62.5236,42.8909,zhadui,zh,a,Back
P12,61.003,41.9089,zhadui,zh,a,Back
P12,59.3781,41.4235,zhadui,zh,a,Back
P12,57.8722,40.5941,zhadui,zh,a,Back
P12,56.3188,39.9491,zhadui,zh,a,Back
P12,54.8164,39.1933,zhadui,zh,a,Back
P12,53.2675,38.5511,zhadui,zh,a,Back
P12,51.8463,37.6534,zhadui,zh,a,Back
P12,50.5047,36.6378,zhadui,zh,a,Back
P12,49.0859,35.773,zhadui,zh,a,Back
P12,47.6061,34.9914,zhadui,zh,a,Back
P12,45.9635,34.3987,zhadui,zh,a,
P12,44.3445,33.714,zhadui,zh,a,
P12,42.5567,33.1615,zhadui,zh,a,
P12,41.031,32.2474,zhadui,zh,a,
P12,39.4777,31.3176,zhadui,zh,a,
P12,127.9253,54.0955,chaqu,ch,a,
P12,123.9811,54.3846,chaqu,ch,a,
P12,121.5742,56.1139,chaqu,ch,a,
P12,118.9924,57.5911,chaqu,ch,a,
P12,116.4721,59.086,chaqu,ch,a,
P12,114.1307,60.7953,chaqu,ch,a,Front
P12,111.7499,62.4514,chaqu,ch,a,Front
P12,109.6697,64.6401,chaqu,ch,a,Front
P12,106.1871,64.3381,chaqu,ch,a,Front
P12,103.0478,64.402,chaqu,ch,a,Front
P12,99.9956,64.4091,chaqu,ch,a,Front
P12,95.7506,61.1,chaqu,ch,a,Front
P12,91.5464,56.7985,chaqu,ch,a,Front
P12,88.6735,55.4273,chaqu,ch,a,Front
P12,85.8629,53.6307,chaqu,ch,a,Front
P12,83.3625,52.3531,chaqu,ch,a,Front
P12,80.9964,51.034,chaqu,ch,a,Front
P12,78.7617,49.6882,chaqu,ch,a,Front
P12,76.6168,47.9404,chaqu,ch,a,Front
P12,74.6917,47.3285,chaqu,ch,a,Front
P12,72.815,46.3228,chaqu,ch,a,Front
P12,71.014,45.647,chaqu,ch,a,Back
P12,69.3017,44.3107,chaqu,ch,a,Back
P12,67.6866,42.9768,chaqu,ch,a,Back
P12,66.1625,41.6531,chaqu,ch,a,Back
P12,64.7022,40.4616,chaqu,ch,a,Back
P12,63.2343,39.6427,chaqu,ch,a,Back
P12,61.9359,38.3236,chaqu,ch,a,Back
P12,60.4541,37.8665,chaqu,ch,a,Back
P12,59.1515,36.8943,chaqu,ch,a,Back
P12,57.7064,36.3934,chaqu,ch,a,Back
P12,56.5278,35.2689,chaqu,ch,a,Back
P12,55.2427,34.4662,chaqu,ch,a,Back
P12,53.9737,33.6604,chaqu,ch,a,Back
P12,52.6469,32.9708,chaqu,ch,a,Back
P12,51.2246,32.4206,chaqu,ch,a,Back
P12,49.7227,31.9439,chaqu,ch,a,Back
P12,48.4022,31.1654,chaqu,ch,a,
P12,47.0216,30.4395,chaqu,ch,a,
P12,45.768,29.5334,chaqu,ch,a,
P12,44.2287,28.9078,chaqu,ch,a,
P12,43.1275,27.793,chaqu,ch,a,
P12,116.6159,43.1741,sahuang,s,a,
P12,114.8893,44.8892,sahuang,s,a,
P12,112.9813,46.4055,sahuang,s,a,
P12,110.6405,47.3756,sahuang,s,a,
P12,108.7734,48.8786,sahuang,s,a,
P12,106.7564,50.1773,sahuang,s,a,Front
P12,104.3545,50.8593,sahuang,s,a,Front
P12,102.1368,51.7454,sahuang,s,a,Front
P12,99.8722,52.4858,sahuang,s,a,Front
P12,97.4629,52.8516,sahuang,s,a,Front
P12,95.1966,53.4042,sahuang,s,a,Front
P12,92.9358,53.8867,sahuang,s,a,Front
P12,90.7362,54.4552,sahuang,s,a,Front
P12,88.2563,54.048,sahuang,s,a,Front
P12,85.9208,53.8534,sahuang,s,a,Front
P12,83.5663,53.2845,sahuang,s,a,Front
P12,81.2468,52.44,sahuang,s,a,Front
P12,79.1077,52.197,sahuang,s,a,Front
P12,76.9977,51.8177,sahuang,s,a,Front
P12,74.9605,51.8983,sahuang,s,a,Front
P12,72.9108,51.2116,sahuang,s,a,Front
P12,70.9182,50.5401,sahuang,s,a,Back
P12,68.9756,49.8539,sahuang,s,a,Back
P12,67.0778,49.1742,sahuang,s,a,Back
P12,65.2175,48.5043,sahuang,s,a,Back
P12,63.509,47.1616,sahuang,s,a,Back
P12,61.9494,45.5153,sahuang,s,a,Back
P12,60.5047,43.824,sahuang,s,a,Back
P12,58.9518,42.8331,sahuang,s,a,Back
P12,57.5686,41.4721,sahuang,s,a,Back
P12,56.3188,39.9491,sahuang,s,a,Back
P12,55.0567,38.6423,sahuang,s,a,Back
P12,53.9023,37.2382,sahuang,s,a,Back
P12,52.5313,36.3677,sahuang,s,a,Back
P12,51.299,35.278,sahuang,s,a,Back
P12,49.96,34.4029,sahuang,s,a,Back
P12,48.8424,33.2113,sahuang,s,a,Back
P12,47.6946,32.1035,sahuang,s,a,
P12,46.3107,31.3091,sahuang,s,a,
P12,45.0379,30.3583,sahuang,s,a,
P12,43.9104,29.2402,sahuang,s,a,
P12,42.6309,28.2726,sahuang,s,a,
P12,124.8486,51.1244,cayao,c,a,
P12,121.5911,51.8884,cayao,c,a,
P12,118.2361,52.3425,cayao,c,a,
P12,115.7682,53.6474,cayao,c,a,
P12,112.3413,53.6092,cayao,c,a,
P12,109.6342,54.321,cayao,c,a,Front
P12,106.8846,54.8252,cayao,c,a,Front
P12,103.4934,54.0675,cayao,c,a,Front
P12,100.9624,54.5319,cayao,c,a,Front
P12,98.2254,54.4286,cayao,c,a,Front
P12,95.6582,54.4628,cayao,c,a,Front
P12,93.3279,54.8915,cayao,c,a,Front
P12,90.9007,54.931,cayao,c,a,Front
P12,88.5549,55.035,cayao,c,a,Front
P12,85.8846,53.7142,cayao,c,a,Front
P12,83.3849,52.4556,cayao,c,a,Front
P12,81.144,51.8623,cayao,c,a,Front
P12,78.9576,51.1086,cayao,c,a,Front
P12,76.9341,51.1708,cayao,c,a,Front
P12,74.9018,50.9005,cayao,c,a,Front
P12,72.8916,50.2339,cayao,c,a,Front
P12,70.9434,49.2561,cayao,c,a,Back
P12,69.0512,48.569,cayao,c,a,Back
P12,67.173,48.2052,cayao,c,a,Back
P12,65.4769,46.6237,cayao,c,a,Back
P12,63.744,45.842,cayao,c,a,Back
P12,62.1683,44.515,cayao,c,a,Back
P12,60.6644,43.2102,cayao,c,a,Back
P12,59.3144,41.6341,cayao,c,a,Back
P12,57.8722,40.5941,cayao,c,a,Back
P12,56.4976,39.4909,cayao,c,a,Back
P12,54.9365,38.9178,cayao,c,a,Back
P12,53.5849,37.8947,cayao,c,a,Back
P12,52.3954,36.6228,cayao,c,a,Back
P12,51.4637,34.9961,cayao,c,a,Back
P12,50.4434,33.6451,cayao,c,a,Back
P12,49.3592,32.4672,cayao,c,a,Back
P12,48.1276,31.5294,cayao,c,a,
P12,46.8915,30.5987,cayao,c,a,
P12,45.7909,29.5076,cayao,c,a,
P12,44.8563,28.2524,cayao,c,a,
P12,43.9572,26.9918,cayao,c,a,
P12,123.6423,49.9595,shafa,sh,a,
P12,120.7914,51.0533,shafa,sh,a,
P12,118.4916,52.6312,shafa,sh,a,
P12,116.3498,54.3589,shafa,sh,a,
P12,114.3539,56.2776,shafa,sh,a,
P12,112.6819,58.7093,shafa,sh,a,Front
P12,110.8248,61.0014,shafa,sh,a,Front
P12,108.1732,62.0783,shafa,sh,a,Front
P12,105.0253,62.1575,shafa,sh,a,Front
P12,101.7782,61.7763,shafa,sh,a,Front
P12,98.4204,60.797,shafa,sh,a,Front
P12,95.0673,59.3489,shafa,sh,a,Front
P12,91.9473,57.9579,shafa,sh,a,Front
P12,89.2706,57.4013,shafa,sh,a,Front
P12,86.5188,56.1513,shafa,sh,a,Front
P12,84.0732,55.6013,shafa,sh,a,Front
P12,81.6248,54.5624,shafa,sh,a,Front
P12,79.297,53.569,shafa,sh,a,Front
P12,76.9977,51.8177,shafa,sh,a,Front
P12,74.9209,51.225,shafa,sh,a,Front
P12,72.8915,50.2252,shafa,sh,a,Front
P12,70.9374,49.5624,shafa,sh,a,Back
P12,69.0521,48.5532,shafa,sh,a,Back
P12,67.2624,47.2949,shafa,sh,a,Back
P12,65.4826,46.5824,shafa,sh,a,Back
P12,63.7912,45.5772,shafa,sh,a,Back
P12,62.1929,44.4026,shafa,sh,a,Back
P12,60.4055,44.2054,shafa,sh,a,Back
P12,59.0425,42.533,shafa,sh,a,Back
P12,57.8036,40.7925,shafa,sh,a,Back
P12,56.6079,39.2082,shafa,sh,a,Back
P12,55.2274,38.2508,shafa,sh,a,Back
P12,54.1634,36.6983,shafa,sh,a,Back
P12,53.0101,35.4691,shafa,sh,a,Back
P12,51.912,34.2287,shafa,sh,a,Back
P12,50.8889,32.9468,shafa,sh,a,Back
P12,49.7227,31.9439,shafa,sh,a,Back
P12,48.6342,30.8577,shafa,sh,a,
P12,47.7298,29.5733,shafa,sh,a,
P12,46.847,28.3143,shafa,sh,a,
P12,45.8121,27.2541,shafa,sh,a,
P12,45.1034,25.8849,shafa,sh,a,
P12,122.792,49.1383,zhurou,zh,u,
P12,120.7884,51.0502,zhurou,zh,u,
P12,118.7966,52.9758,zhurou,zh,u,
P12,116.7986,54.9078,zhurou,zh,u,
P12,114.5435,56.529,zhurou,zh,u,
P12,112.3792,58.2734,zhurou,zh,u,Front
P12,109.81,59.4106,zhurou,zh,u,Front
P12,107.2715,60.5348,zhurou,zh,u,Front
P12,104.8914,61.9062,zhurou,zh,u,Front
P12,101.9692,62.1712,zhurou,zh,u,Front
P12,99.0028,62.1324,zhurou,zh,u,Front
P12,96.1244,62.0579,zhurou,zh,u,Front
P12,93.2307,61.6699,zhurou,zh,u,Front
P12,90.4652,61.3507,zhurou,zh,u,Front
P12,87.5991,60.3031,zhurou,zh,u,Front
P12,84.7995,58.9211,zhurou,zh,u,Front
P12,82.1064,57.2667,zhurou,zh,u,Front
P12,79.5306,55.2629,zhurou,zh,u,Front
P12,77.2362,54.2466,zhurou,zh,u,Front
P12,75.0177,52.8717,zhurou,zh,u,Front
P12,72.911,51.2217,zhurou,zh,u,Front
P12,70.931,49.8859,zhurou,zh,u,Back
P12,69.0694,48.2603,zhurou,zh,u,Back
P12,67.2683,47.2348,zhurou,zh,u,Back
P12,65.5325,46.2205,zhurou,zh,u,Back
P12,63.8567,45.2091,zhurou,zh,u,Back
P12,62.3589,43.644,zhurou,zh,u,Back
P12,60.8433,42.5227,zhurou,zh,u,Back
P12,59.4314,41.2473,zhurou,zh,u,Back
P12,58.0066,40.2053,zhurou,zh,u,Back
P12,56.7183,38.9255,zhurou,zh,u,Back
P12,55.2964,38.0926,zhurou,zh,u,Back
P12,54.0983,36.833,zhurou,zh,u,Back
P12,52.6023,36.2344,zhurou,zh,u,Back
P12,51.4637,34.9961,zhurou,zh,u,Back
P12,50.0528,34.2574,zhurou,zh,u,Back
P12,48.7932,33.2822,zhurou,zh,u,Back
P12,47.3786,32.5226,zhurou,zh,u,
P12,46.1186,31.544,zhurou,zh,u,
P12,44.8539,30.5662,zhurou,zh,u,
P12,43.7463,29.4116,zhurou,zh,u,
P12,42.962,27.9529,zhurou,zh,u,
P12,124.2765,50.5719,zhidao,zh,i,
P12,121.7452,52.0494,zhidao,zh,i,
P12,119.4076,53.6661,zhidao,zh,i,
P12,116.9561,55.1004,zhidao,zh,i,
P12,114.7843,56.8482,zhidao,zh,i,
P12,112.4227,58.336,zhidao,zh,i,Front
P12,110.1472,59.9393,zhidao,zh,i,Front
P12,107.751,61.3556,zhidao,zh,i,Front
P12,104.8914,61.9062,zhidao,zh,i,Front
P12,101.1434,60.4634,zhidao,zh,i,Front
P12,97.8375,59.4603,zhidao,zh,i,Front
P12,94.8477,58.7862,zhidao,zh,i,Front
P12,91.9473,57.9579,zhidao,zh,i,Front
P12,89.152,57.009,zhidao,zh,i,Front
P12,86.4032,55.7073,zhidao,zh,i,Front
P12,83.7858,54.2877,zhidao,zh,i,Front
P12,81.3333,52.9256,zhidao,zh,i,Front
P12,78.9576,51.1086,zhidao,zh,i,Front
P12,76.8738,50.5568,zhidao,zh,i,Front
P12,74.8253,49.6012,zhidao,zh,i,Front
P12,72.8535,48.2884,zhidao,zh,i,Front
P12,70.9821,47.2776,zhidao,zh,i,Back
P12,69.2414,45.3358,zhidao,zh,i,Back
P12,67.5252,44.6199,zhidao,zh,i,Back
P12,65.842,43.9767,zhidao,zh,i,Back
P12,64.2516,42.9918,zhidao,zh,i,Back
P12,62.646,42.3318,zhidao,zh,i,Back
P12,61.0827,41.6027,zhidao,zh,i,Back
P12,59.6388,40.5618,zhidao,zh,i,Back
P12,58.3102,39.3273,zhidao,zh,i,Back
P12,56.9985,38.2074,zhidao,zh,i,Back
P12,55.6885,37.1935,zhidao,zh,i,Back
P12,54.5371,35.9254,zhidao,zh,i,Back
P12,53.5599,34.4372,zhidao,zh,i,Back
P12,52.2791,33.6004,zhidao,zh,i,Back
P12,51.6686,31.7246,zhidao,zh,i,Back
P12,50.7005,30.5359,zhidao,zh,i,Back
P12,49.5011,29.7084,zhidao,zh,i,
P12,47.6015,29.7303,zhidao,zh,i,
P12,46.868,28.2906,zhidao,zh,i,
P12,45.8231,27.2427,zhidao,zh,i,
P12,44.9524,26.0307,zhidao,zh,i,
P12,121.1864,47.5878,zufang,z,u,
P12,116.0043,46.0537,zufang,z,u,
P12,112.9813,46.4055,zufang,z,u,
P12,109.7931,46.339,zufang,z,u,
P12,107.2406,46.8463,zufang,z,u,
P12,104.5742,47.0352,zufang,z,u,Front
P12,102.2142,47.5045,zufang,z,u,Front
P12,99.7668,47.6885,zufang,z,u,Front
P12,97.6825,48.376,zufang,z,u,Front
P12,95.7469,49.3027,zufang,z,u,Front
P12,93.695,49.9609,zufang,z,u,Front
P12,91.9853,51.451,zufang,z,u,Front
P12,90.0623,52.5061,zufang,z,u,Front
P12,88.2905,54.1609,zufang,z,u,Front
P12,86.1222,54.6273,zufang,z,u,Front
P12,83.9063,54.8384,zufang,z,u,Front
P12,81.7832,55.4516,zufang,z,u,Front
P12,79.5615,55.4866,zufang,z,u,Front
P12,77.3559,55.4646,zufang,z,u,Front
P12,75.1705,55.4703,zufang,z,u,Front
P12,72.9941,55.4692,zufang,z,u,Front
P12,70.8416,54.4512,zufang,z,u,Back
P12,68.746,53.7575,zufang,z,u,Back
P12,66.7574,52.436,zufang,z,u,Back
P12,64.8583,51.1086,zufang,z,u,Back
P12,63.0955,49.4836,zufang,z,u,Back
P12,61.3891,48.0765,zufang,z,u,Back
P12,59.7478,46.7329,zufang,z,u,Back
P12,58.3551,44.8057,zufang,z,u,Back
P12,57.2317,42.4467,zufang,z,u,Back
P12,56.0972,40.5172,zufang,z,u,Back
P12,55.1067,38.5276,zufang,z,u,Back
P12,54.0908,36.8485,zufang,z,u,Back
P12,52.8086,35.8473,zufang,z,u,Back
P12,51.8308,34.3678,zufang,z,u,Back
P12,50.6847,33.2669,zufang,z,u,Back
P12,49.7227,31.9439,zufang,z,u,Back
P12,48.7936,30.6464,zufang,z,u,
P12,48.0202,29.2181,zufang,z,u,
P12,47.1511,27.9708,zufang,z,u,
P12,46.2965,26.7482,zufang,z,u,
P12,44.2893,26.6711,zufang,z,u,
P12,123.842,50.1523,cuxin,c,u,
P12,119.0389,49.223,cuxin,c,u,
P12,116.6596,50.5613,cuxin,c,u,
P12,113.8648,51.3193,cuxin,c,u,
P12,111.0129,51.8478,cuxin,c,u,
P12,108.3873,52.5255,cuxin,c,u,Front
P12,106.2581,53.8431,cuxin,c,u,Front
P12,103.7444,54.4972,cuxin,c,u,Front
P12,101.17,54.9215,cuxin,c,u,Front
P12,98.8603,55.7415,cuxin,c,u,Front
P12,96.5136,56.4244,cuxin,c,u,Front
P12,94.2972,57.3755,cuxin,c,u,Front
P12,92.1127,58.4364,cuxin,c,u,Front
P12,89.7491,58.983,cuxin,c,u,Front
P12,87.2605,59.0017,cuxin,c,u,Front
P12,84.7995,58.9211,cuxin,c,u,Front
P12,82.3311,58.5283,cuxin,c,u,Front
P12,79.9779,58.5055,cuxin,c,u,Front
P12,77.6515,58.4746,cuxin,c,u,Front
P12,75.3261,58.1148,cuxin,c,u,Front
P12,73.0197,56.7719,cuxin,c,u,Front
P12,70.8416,54.4512,cuxin,c,u,Back
P12,68.8417,52.1309,cuxin,c,u,Back
P12,67.0461,49.4976,cuxin,c,u,Back
P12,65.3554,47.5042,cuxin,c,u,Back
P12,63.8005,45.5248,cuxin,c,u,Back
P12,62.3048,43.8912,cuxin,c,u,Back
P12,60.9234,42.2151,cuxin,c,u,Back
P12,59.6388,40.5618,cuxin,c,u,Back
P12,58.4451,38.9372,cuxin,c,u,Back
P12,57.3733,37.2468,cuxin,c,u,Back
P12,56.3404,35.6986,cuxin,c,u,Back
P12,55.3003,34.3471,cuxin,c,u,Back
P12,54.3166,33.0169,cuxin,c,u,Back
P12,53.3817,31.7128,cuxin,c,u,Back
P12,52.3393,30.6735,cuxin,c,u,Back
P12,51.3216,29.6417,cuxin,c,u,Back
P12,50.3238,28.6176,cuxin,c,u,
P12,49.5031,27.4044,cuxin,c,u,
P12,48.6981,26.223,cuxin,c,u,
P12,47.8899,25.0841,cuxin,c,u,
P12,47.2749,23.7879,cuxin,c,u,
P12,119.4256,45.8875,suxing,s,u,
P12,116.9611,47.053,suxing,s,u,
P12,114.9877,48.6724,suxing,s,u,
P12,112.9918,50.2515,suxing,s,u,
P12,110.0655,50.5917,suxing,s,u,
P12,107.6867,51.5168,suxing,s,u,Front
P12,104.6477,51.3188,suxing,s,u,Front
P12,102.0251,51.5542,suxing,s,u,Front
P12,99.7377,52.2333,suxing,s,u,Front
P12,97.5249,52.9798,suxing,s,u,Front
P12,94.9252,52.782,suxing,s,u,Front
P12,92.7334,53.3682,suxing,s,u,Front
P12,90.3992,53.4807,suxing,s,u,Front
P12,88.146,53.6832,suxing,s,u,Front
P12,85.94,53.9272,suxing,s,u,Front
P12,83.7701,54.216,suxing,s,u,Front
P12,81.5794,54.3075,suxing,s,u,Front
P12,79.4799,54.8954,suxing,s,u,Front
P12,77.3593,55.4989,suxing,s,u,Front
P12,75.1719,55.4932,suxing,s,u,Front
P12,72.9941,55.4692,suxing,s,u,Front
