Participant,X,Y,Word,Radius,Consonant,Vowel,Section
P3,87.7779,52.4663,suxing,102.2627614,s,u,Front
P3,85.8629,53.6307,suxing,101.2358117,s,u,Front
P3,83.8017,54.3607,suxing,99.88899152,s,u,Front
P3,81.7479,55.2533,suxing,98.66937881,s,u,Front
P3,79.6562,56.1733,suxing,97.47076398,s,u,Front
P3,77.4896,56.8257,suxing,96.09265471,s,u,Front
P3,75.2865,57.4414,suxing,94.69726245,s,u,Front
P3,73.0452,58.0761,suxing,93.31899396,s,u,Front
P3,70.7521,59.0208,suxing,92.13747602,s,u,Back
P3,68.4001,59.6395,suxing,90.74934512,s,u,Back
P3,65.9553,60.6029,suxing,89.57015734,s,u,Back
P3,63.4265,61.4887,suxing,88.3390125,s,u,Back
P3,61.018,61.1491,suxing,86.38523459,s,u,Back
P3,58.6139,60.7602,suxing,84.423878,s,u,Back
P3,56.1831,60.4325,suxing,82.51440954,s,u,Back
P3,53.9581,59.3423,suxing,80.20589208,s,u,Back
P3,51.7055,58.4296,suxing,78.02228455,s,u,Back
P3,49.6452,57.0512,suxing,75.62727884,s,u,Back
P3,47.8668,55.1298,suxing,73.01044713,s,u,Back
P3,46.4067,52.7403,suxing,70.25041672,s,u,Back
P3,45.1899,50.1466,suxing,67.50413731,s,u,Back
P3,43.444,48.7241,suxing,65.27954547,s,u,Back
P3,42.2792,46.4424,suxing,62.80467555,s,u,Back
P3,40.5903,45.0933,suxing,60.67106525,s,u,Back
P3,39.0918,43.5096,suxing,58.49148758,s,u,
P3,37.8979,41.5992,suxing,56.27383286,s,u,
P3,36.8834,39.5714,suxing,54.0951097,s,u,
P3,36.2568,37.2335,suxing,51.97007859,s,u,
P3,34.8337,35.8022,suxing,49.95181859,s,u,
P4,116.5869,43.1461,shuben,124.3144851,sh,u,
P4,115.2275,45.2424,shuben,123.7911609,sh,u,
P4,113.3359,46.8061,shuben,122.6207047,sh,u,
P4,111.5381,48.4734,shuben,121.6158635,sh,u,
P4,109.6351,50.0211,shuben,120.5071185,sh,u,
P4,107.8212,51.7105,shuben,119.5800442,sh,u,Front
P4,105.9123,53.3012,shuben,118.5682639,sh,u,Front
P4,104.3937,55.6086,shuben,118.2808564,sh,u,Front
P4,102.2844,57.0132,shuben,117.100826,sh,u,Front
P4,100.5099,59.1531,shuben,116.6247368,sh,u,Front
P4,98.4854,60.946,shuben,115.8179128,sh,u,Front
P4,96.4987,63.0172,shuben,115.2526208,sh,u,Front
P4,94.0691,64.0947,shuben,113.8293729,sh,u,Front
P4,91.6303,65.2023,shuben,112.4608901,sh,u,Front
P4,89.2121,66.5022,shuben,111.2714761,sh,u,Front
P4,86.492,66.6566,shuben,109.1969248,sh,u,Front
P4,83.7888,66.7135,shuben,107.1039406,sh,u,Front
P4,81.106,66.6845,shuben,105.0000275,sh,u,Front
P4,78.3909,66.0016,shuben,102.4760675,sh,u,Front
P4,75.7476,65.2817,shuben,99.99699626,sh,u,Front
P4,73.1858,65.2554,shuben,98.05319246,sh,u,Front
P4,70.6501,64.2331,shuben,95.48469912,sh,u,Back
P4,68.1896,63.2172,shuben,92.98513819,sh,u,Back
P4,65.7991,62.193,shuben,90.53999564,sh,u,Back
P4,63.5096,60.8861,shuben,87.98060278,sh,u,Back
P4,61.3471,59.3013,shuben,85.32356568,sh,u,Back
P4,59.2284,57.9517,shuben,82.86376107,sh,u,Back
P4,57.1189,56.8361,shuben,80.57860138,sh,u,Back
P4,55.2543,55.057,shuben,78.00199304,sh,u,Back
P4,53.4232,53.4617,shuben,75.5790425,sh,u,Back
P4,51.6705,51.861,shuben,73.20794965,sh,u,Back
P4,49.9024,50.4618,shuben,70.96930875,sh,u,Back
P4,48.4395,48.5362,shuben,68.57220917,sh,u,Back
P4,46.9035,46.9304,shuben,66.35058972,sh,u,Back
P4,45.0566,45.9636,shuben,64.36419601,sh,u,Back
P4,43.3961,44.6916,shuben,62.29414584,sh,u,Back
P4,41.2532,44.1389,shuben,60.41580094,sh,u,Back
P4,39.64,42.7828,shuben,58.32407372,sh,u,
P4,37.8979,41.5992,shuben,56.27383286,sh,u,
P4,35.8044,40.7904,shuben,54.27533318,sh,u,
P4,34.1612,39.4222,shuben,52.16413939,sh,u,
P4,32.3436,38.2069,shuben,50.0587222,sh,u,
P4,118.7108,45.1971,churu,127.0237454,ch,u,
P4,117.2804,47.3864,churu,126.4917512,ch,u,
P4,115.5987,49.3627,churu,125.6969991,ch,u,
P4,114.076,51.5776,churu,125.1941796,ch,u,
P4,112.5457,53.8801,churu,124.7782023,ch,u,
P4,111.2799,56.6906,churu,124.888111,ch,u,Front
P4,109.4139,58.7899,churu,124.208107,ch,u,Front
P4,107.4129,60.7769,churu,123.4154069,ch,u,Front
P4,105.3675,62.7997,churu,122.6625957,ch,u,Front
P4,103.1117,64.5341,churu,121.6415749,ch,u,Front
P4,100.5779,65.7445,churu,120.1592828,ch,u,Front
P4,97.8209,66.4055,churu,118.2312095,ch,u,Front
P4,94.9794,66.7275,churu,116.076034,ch,u,Front
P4,92.0479,66.583,churu,113.6050694,ch,u,Front
P4,89.0321,65.8105,churu,110.7146636,ch,u,Front
P4,86.1367,65.0325,churu,107.9294081,ch,u,Front
P4,83.4302,64.7001,churu,105.577939,ch,u,Front
P4,80.6961,63.7126,churu,102.8161269,ch,u,Front
P4,78.0352,62.3805,churu,99.90405006,ch,u,Front
P4,75.4762,60.6674,churu,96.83589308,ch,u,Front
P4,73.0705,59.3687,churu,94.14850243,ch,u,Front
P4,70.7523,59.015,churu,92.13391439,ch,u,Back
P4,68.5339,57.3639,churu,89.37288444,ch,u,Back
P4,66.46,55.4646,churu,86.56358041,ch,u,Back
P4,64.4308,54.2072,churu,84.20064442,ch,u,Back
P4,62.4717,52.9865,churu,81.9163139,ch,u,Back
P4,60.537,51.9709,churu,79.78535464,ch,u,Back
P4,58.6132,51.0934,churu,77.75630352,ch,u,Back
P4,56.7462,50.1248,churu,75.71411222,ch,u,Back
P4,54.9407,49.0728,churu,73.66559724,ch,u,Back
P4,53.1694,48.0199,churu,71.6442314,ch,u,Back
P4,51.427,46.9658,churu,69.64569404,ch,u,Back
P4,49.8443,45.6308,churu,67.57680187,ch,u,Back
P4,48.1445,44.6013,churu,65.62902439,ch,u,Back
P4,46.6069,43.3099,churu,63.62350639,ch,u,Back
P4,45.2378,41.8048,churu,61.59626492,ch,u,Back
P4,43.6856,40.6365,churu,59.66369733,ch,u,Back
P4,42.393,39.1327,churu,57.69345421,ch,u,
P4,40.9928,37.8136,churu,55.76986639,ch,u,
P4,39.3979,36.7305,churu,53.86394114,ch,u,
P4,38.0183,35.3939,churu,51.94342395,ch,u,
P4,36.4817,34.2108,churu,50.01293104,ch,u,
P4,118.4615,44.9564,zadao,126.7051889,z,a,
P4,116.6657,46.7445,zadao,125.6818755,z,a,
P4,114.8009,48.4613,zadao,124.6103697,z,a,
P4,112.8707,50.1034,zadao,123.4914799,z,a,
P4,110.8778,51.6687,zadao,122.3255537,z,a,
P4,108.8245,53.1551,zadao,121.112495,z,a,Front
P4,106.7152,54.5597,zadao,119.853639,z,a,Front
P4,104.5525,55.8806,zadao,118.5490055,z,a,Front
P4,102.3392,57.1161,zadao,117.1988086,z,a,Front
P4,100.0798,58.2636,zadao,115.8042031,z,a,Front
P4,97.9169,59.6422,zadao,114.6512596,z,a,Front
P4,95.486,60.4221,zadao,112.9973733,z,a,Front
P4,93.0944,61.2757,zadao,111.4507906,z,a,Front
P4,90.4361,61.2543,zadao,109.2280983,z,a,Front
P4,87.8584,61.2996,zadao,107.129545,z,a,Front
P4,85.2904,61.1648,zadao,104.9551575,z,a,Front
P4,82.8472,61.4266,zadao,103.1352788,z,a,Front
P4,80.2929,60.7892,zadao,100.7088706,z,a,Front
P4,77.8769,60.7689,zadao,98.78092306,z,a,Front
P4,75.4803,60.7363,zadao,96.88226786,z,a,Front
P4,73.096,60.6715,zadao,94.99503212,z,a,Front
P4,70.7395,59.6678,zadao,92.54362872,z,a,Back
P4,68.4756,58.356,zadao,89.96849744,z,a,Back
P4,66.2727,57.371,zadao,87.6555897,z,a,Back
P4,64.1722,56.0821,zadao,85.22483906,z,a,Back
P4,62.0614,55.2902,zadao,83.11813031,z,a,Back
P4,60.2406,53.3253,zadao,80.45195777,z,a,Back
P4,58.3933,51.9383,zadao,78.14962887,z,a,Back
P4,56.5005,50.937,zadao,76.07157465,z,a,Back
P4,54.8053,49.4642,zadao,73.82633669,z,a,Back
P4,53.0581,48.3052,zadao,71.75342725,z,a,Back
P4,51.5471,46.6903,zadao,69.5491742,z,a,Back
P4,49.9658,45.3796,zadao,67.49732784,z,a,Back
P4,48.2811,44.3449,zadao,65.55558537,z,a,Back
P4,46.8311,42.9262,zadao,63.52802983,z,a,Back
P4,45.1805,41.8946,zadao,61.615218,z,a,Back
P4,43.7832,40.4959,zadao,59.63963882,z,a,Back
P4,42.3107,39.2418,zadao,57.70714169,z,a,
P4,40.7034,38.1677,zadao,55.79910479,z,a,
P4,39.5075,36.6066,zadao,53.85987115,z,a,
P4,38.1506,35.2557,zadao,51.94644033,z,a,
P4,36.9907,33.7193,zadao,50.0530027,z,a,
P4,117.3307,43.8644,siji,125.2620403,s,i,
P4,115.5269,45.5551,siji,124.1842653,s,i,
P4,113.8973,47.4404,siji,123.3822779,s,i,
P4,111.9623,48.9922,siji,122.2120791,s,i,
P4,110.3062,50.9109,siji,121.4881784,s,i,
P4,108.7679,53.0736,siji,121.0258778,s,i,Front
P4,107.0308,55.0543,siji,120.3601599,s,i,Front
P4,105.381,57.2987,siji,119.9512242,s,i,Front
P4,103.3725,59.0555,siji,119.0521979,s,i,Front
P4,101.0163,60.2006,siji,117.5942393,s,i,Front
P4,98.4204,60.797,siji,115.6842701,s,i,Front
P4,95.9257,61.5488,siji,113.9736579,s,i,Front
P4,93.3675,62.0654,siji,112.114245,s,i,Front
P4,90.8533,62.6336,siji,110.3507588,s,i,Front
P4,88.1749,62.516,siji,108.0882197,s,i,Front
P4,85.5938,62.5514,siji,106.0140379,s,i,Front
P4,82.9811,62.1784,siji,103.6919302,s,i,Front
P4,80.3878,61.4773,siji,101.2010712,s,i,Front
P4,77.8769,60.7689,siji,98.78092306,s,i,Front
P4,75.4393,60.04,siji,96.41519374,s,i,Front
P4,73.0707,59.3788,siji,94.15502689,s,i,Front
P4,70.765,58.3651,siji,91.72878568,s,i,Back
P4,68.5339,57.3639,siji,89.37288444,s,i,Back
P4,66.4053,56.0214,siji,86.8795783,s,i,Back
P4,64.355,54.7572,siji,84.49802943,s,i,Back
P4,62.2964,53.9706,siji,82.42370483,s,i,Back
P4,60.3227,52.9502,siji,80.26550825,s,i,Back
P4,58.3933,51.9383,siji,78.14962887,s,i,Back
P4,56.5913,50.6369,siji,75.93859939,s,i,Back
P4,55.0751,48.684,siji,73.50781248,s,i,Back
P4,53.5438,47.0606,siji,71.28561279,s,i,Back
P4,51.7178,46.2988,siji,69.41404554,s,i,Back
P4,49.9658,45.3796,siji,67.49732784,s,i,Back
P4,48.4177,44.0885,siji,65.48335289,s,i,Back
P4,46.7505,43.064,siji,63.56191742,s,i,Back
P4,45.1805,41.8946,siji,61.615218,s,i,Back
P4,43.2729,41.2307,siji,59.77051528,s,i,Back
P4,41.7626,39.9686,siji,57.80660641,s,i,
P4,39.9615,39.0751,siji,55.8908304,s,i,
P4,38.1445,38.1466,siji,53.94595417,s,i,
P4,36.413,37.0704,siji,51.96268974,s,i,
P4,34.4985,36.1259,siji,49.95224873,s,i,
P4,117.2459,43.7825,chifan,125.1539387,ch,i,
P4,115.0475,45.0544,chifan,123.5549522,ch,i,
P4,113.1414,46.5864,chifan,122.3571373,ch,i,
P4,111.671,48.636,chifan,121.8025974,ch,i,
P4,110.1859,50.7513,chifan,121.3121058,ch,i,
P4,108.7679,53.0736,chifan,121.0258778,ch,i,Front
P4,107.2737,55.4351,chifan,120.750557,ch,i,Front
P4,106.0034,58.3641,chifan,121.0086318,ch,i,Front
P4,104.3274,60.8476,chifan,120.7751498,ch,i,Front
P4,102.7974,63.8841,chifan,121.0309203,ch,i,Front
P4,100.5779,65.7445,chifan,120.1592828,ch,i,Front
P4,98.5021,68.1512,chifan,119.7800057,ch,i,Front
P4,95.862,69.2801,chifan,118.2761823,ch,i,Front
P4,93.2129,70.4346,chifan,116.8318347,ch,i,Front
P4,90.1845,70.2392,chifan,114.3100575,ch,i,Front
P4,87.234,70.0481,chifan,111.8771964,ch,i,Front
P4,84.1473,68.7269,chifan,108.6469276,ch,i,Front
P4,81.0111,65.9964,chifan,104.4907801,ch,i,Front
P4,78.1585,63.6357,chifan,100.7881612,ch,i,Front
P4,75.5553,62.0112,chifan,97.74452559,ch,i,Front
P4,73.0962,60.683,chifan,95.00253125,ch,i,Front
P4,70.765,58.3651,chifan,91.72878568,ch,i,Back
P4,68.6083,56.0991,chifan,88.62396882,ch,i,Back
P4,66.5324,54.7275,chifan,86.14905401,ch,i,Back
P4,64.5816,53.1145,chifan,83.61778022,ch,i,Back
P4,62.6441,52.0181,chifan,81.42583124,ch,i,Back
P4,60.8545,50.5197,chifan,79.09178376,ch,i,Back
P4,59.051,49.4107,chifan,76.99634975,ch,i,Back
P4,57.3695,48.0641,chifan,74.84261646,ch,i,Back
P4,55.6479,47.0272,chifan,72.8577128,ch,i,Back
P4,53.8763,46.2085,chifan,70.97803304,ch,i,Back
P4,52.1289,45.3562,chifan,69.09853178,ch,i,Back
P4,50.2832,44.7232,chifan,67.29461212,ch,i,Back
P4,48.4873,43.9578,chifan,65.44697428,ch,i,Back
P4,46.9747,42.6803,chifan,63.46834209,ch,i,Back
P4,45.3863,41.572,chifan,61.54792776,ch,i,Back
P4,43.6856,40.6365,chifan,59.66369733,ch,i,Back
P4,42.0787,39.5495,chifan,57.74755358,ch,i,
P4,40.5413,38.3659,chifan,55.81701612,ch,i,
P4,39.0776,37.0923,chifan,53.87854435,ch,i,
P4,37.5329,35.9008,chifan,51.93829053,ch,i,
P4,35.8289,34.8412,chifan,49.97618726,ch,i,
P4,118.4615,44.9564,ciya,126.7051889,c,i,
P4,116.6657,46.7445,ciya,125.6818755,c,i,
P4,114.8009,48.4613,ciya,124.6103697,c,i,
P4,112.8707,50.1034,ciya,123.4914799,c,i,
P4,110.8778,51.6687,ciya,122.3255537,c,i,
P4,108.8245,53.1551,ciya,121.112495,c,i,Front
P4,106.7152,54.5597,ciya,119.853639,c,i,Front
P4,104.5525,55.8806,ciya,118.5490055,c,i,Front
P4,102.3392,57.1161,ciya,117.1988086,c,i,Front
P4,100.0798,58.2636,ciya,115.8042031,c,i,Front
P4,97.7772,59.3219,ciya,114.3655047,c,i,Front
P4,95.4343,60.2894,ciya,112.8827594,c,i,Front
P4,93.0559,61.1643,ciya,111.3574071,c,i,Front
P4,90.3895,61.1001,ciya,109.1030885,c,i,Front
P4,87.9373,61.603,ciya,107.3680508,c,i,Front
P4,85.4106,61.7141,ciya,105.3736245,c,i,Front
P4,82.9141,61.8018,ciya,103.4128158,c,i,Front
P4,80.2929,60.7892,ciya,100.7088706,c,i,Front
P4,77.8135,60.1234,ciya,98.33495823,c,i,Front
P4,75.3643,58.7637,ciya,95.56646981,c,i,Front
P4,73.0579,58.7274,ciya,93.7356083,c,i,Front
P4,70.784,57.396,ciya,91.12999217,c,i,Back
P4,68.5731,56.6978,ciya,88.9770227,c,i,Back
P4,66.4079,55.9942,ciya,86.86402947,c,i,Back
P4,64.4049,54.3953,ciya,84.30207474,c,i,Back
P4,62.4656,53.0205,ciya,81.93365977,c,i,Back
P4,60.6642,51.3893,ciya,79.50475027,c,i,Back
P4,58.8917,50.0231,ciya,77.26928796,c,i,Back
P4,57.2788,48.3642,ciya,74.96637093,c,i,Back
P4,55.5135,47.4159,ciya,73.00696032,c,i,Back
P4,53.9599,45.9941,ciya,70.90224286,c,i,Back
P4,52.4198,44.6892,ciya,68.88367026,c,i,Back
P4,50.918,43.4103,ciya,66.91111171,c,i,Back
P4,49.5166,42.026,ciya,64.94673473,c,i,Back
P4,48.1572,40.6562,ciya,63.02414228,c,i,Back
P4,46.8923,39.2114,ciya,61.12627659,c,i,Back
P4,45.5937,37.889,ciya,59.28205294,c,i,Back
P4,44.4333,36.4276,ciya,57.45683763,c,i,
P4,43.0228,35.3307,ciya,55.67063573,c,i,
P4,41.7828,34.036,ciya,53.8911094,c,i,
P4,40.5655,32.7336,ciya,52.125314,c,i,
P4,39.3101,31.4794,ciya,50.3610622,c,i,
P4,118.4615,44.9564,shibai,126.7051889,sh,i,
P4,116.6657,46.7445,shibai,125.6818755,sh,i,
P4,113.7667,47.2929,shibai,123.2050341,sh,i,
P4,112.1452,49.216,shibai,122.469427,sh,i,
P4,110.3409,50.9568,shibai,121.5389225,sh,i,
P4,108.8565,53.2012,shibai,121.1614843,sh,i,Front
P4,107.2737,55.4351,shibai,120.750557,sh,i,Front
P4,105.7473,57.9258,shibai,120.5731718,sh,i,Front
P4,104.1313,60.4796,shibai,120.4205533,sh,i,Front
P4,102.2227,62.6956,shibai,119.9175494,sh,i,Front
P4,100.1681,64.8046,shibai,119.3033295,sh,i,Front
P4,98.0849,67.0821,shibai,118.8303654,sh,i,Front
P4,95.3883,67.91,shibai,117.0926807,sh,i,Front
P4,92.5875,68.367,shibai,115.0934049,sh,i,Front
P4,89.7311,68.4967,shibai,112.886971,sh,i,Front
P4,86.8111,68.1149,shibai,110.3440378,sh,i,Front
P4,84.024,68.0345,shibai,108.1144105,sh,i,Front
P4,81.106,66.6845,shibai,105.0000275,sh,i,Front
P4,78.3275,65.3561,shibai,102.0128279,sh,i,Front
P4,75.6125,62.9846,shibai,98.40889184,sh,i,Front
P4,73.109,61.3343,shibai,95.42967168,sh,i,Front
P4,70.7458,59.3472,shibai,92.34207256,sh,i,Back
P4,68.4965,57.9999,shibai,89.75387965,sh,i,Back
P4,66.3964,56.1115,shibai,86.9309057,sh,i,Back
P4,64.355,54.7572,shibai,84.49802943,sh,i,Back
P4,62.2871,54.0229,shibai,82.4509342,sh,i,Back
P4,60.4595,52.325,shibai,79.95784368,sh,i,Back
P4,58.6925,50.7886,shibai,77.61630915,sh,i,Back
P4,56.7987,49.9513,shibai,75.63877771,sh,i,Back
P4,55.0751,48.684,shibai,73.50781248,sh,i,Back
P4,53.4329,47.3446,shibai,71.39037716,sh,i,Back
P4,51.5971,46.5756,shibai,69.50933206,sh,i,Back
P4,49.9658,45.3796,shibai,67.49732784,sh,i,Back
P4,48.2811,44.3449,shibai,65.55558537,sh,i,Back
P4,46.7505,43.064,shibai,63.56191742,sh,i,Back
P4,45.1805,41.8946,shibai,61.615218,sh,i,Back
P4,43.6856,40.6365,shibai,59.66369733,sh,i,Back
P4,41.8431,39.8618,shibai,57.79107299,sh,i,
P4,40.3802,38.5629,shibai,55.83599026,sh,i,
P4,38.5706,37.6652,shibai,53.91065271,sh,i,
P4,37.2057,36.2425,shibai,51.94018597,sh,i,
P4,35.3241,35.3287,shibai,49.9590741,sh,i,
P4,118.4615,44.9564,ziben,126.7051889,z,i,
P4,116.6657,46.7445,ziben,125.6818755,z,i,
P4,114.8009,48.4613,ziben,124.6103697,z,i,
P4,112.8707,50.1034,ziben,123.4914799,z,i,
P4,110.8778,51.6687,ziben,122.3255537,z,i,
P4,108.8245,53.1551,ziben,121.112495,z,i,Front
P4,106.7152,54.5597,ziben,119.853639,z,i,Front
P4,104.5525,55.8806,ziben,118.5490055,z,i,Front
P4,102.3392,57.1161,ziben,117.1988086,z,i,Front
P4,100.0798,58.2636,ziben,115.8042031,z,i,Front
P4,97.7772,59.3219,ziben,114.3655047,z,i,Front
P4,95.4343,60.2894,ziben,112.8827594,z,i,Front
P4,93.0559,61.1643,ziben,111.3574071,z,i,Front
P4,90.2346,60.588,ziben,108.6884942,z,i,Front
P4,87.7573,60.9113,ziben,106.8247638,z,i,Front
P4,85.3064,61.2378,ziben,105.0107139,z,i,Front
P4,82.7456,60.856,ziben,102.7145903,z,i,Front
P4,80.2929,60.7892,ziben,100.7088706,z,i,Front
P4,77.8451,60.4454,ziben,98.55712037,z,i,Front
P4,75.4202,59.7141,ziben,96.19761071,z,i,Front
P4,73.0579,58.7274,ziben,93.7356083,z,i,Front
P4,70.7714,58.0373,ziben,91.52551147,z,i,Back
P4,68.6094,56.0804,ziben,88.61298456,z,i,Back
P4,66.4715,55.3472,ziben,86.49724192,z,i,Back
P4,64.4933,53.7542,ziben,83.95772604,z,i,Back
P4,62.6441,52.0181,ziben,81.42583124,z,i,Back
P4,61.0196,49.7652,ziben,78.73986738,z,i,Back
P4,59.3896,48.1094,ziben,76.43061531,z,i,Back
P4,57.8492,46.4783,ziben,74.20756236,z,i,Back
P4,56.3219,45.0781,ziben,72.14008261,z,i,Back
P4,54.9731,43.3977,ziben,70.03857572,z,i,Back
P4,53.8236,41.47,ziben,67.94660269,z,i,Back
P4,52.8218,39.473,ziben,65.94133972,z,i,Back
P4,51.5737,38.1649,ziben,64.15922477,z,i,Back
P4,50.3618,36.8824,ziben,62.42293112,z,i,Back
P4,49.328,35.3935,ziben,60.71203691,z,i,Back
P4,48.0179,34.3985,ziben,59.0675505,z,i,Back
P4,47.1456,32.8314,ziben,57.45092188,z,i,
P4,45.9894,31.7021,ziben,55.85739035,z,i,
P4,44.8939,30.5209,ziben,54.28616393,z,i,
P4,43.9104,29.2402,ziben,52.75521324,z,i,
P4,42.782,28.1267,ziben,51.19971462,z,i,
P4,118.1045,44.6117,zhadui,126.2492641,zh,a,
P4,116.3236,46.3871,zhadui,125.2315574,zh,a,
P4,114.9734,48.6562,zhadui,124.8451381,zh,a,
P4,113.7319,51.1567,zhadui,124.7074698,zh,a,
P4,112.1491,53.3543,zhadui,124.1938081,zh,a,
P4,110.6277,55.7515,zhadui,123.8818702,zh,a,Front
P4,108.6845,57.6465,zhadui,123.0261741,zh,a,Front
P4,107.13,60.2926,zhadui,122.9310153,zh,a,Front
P4,105.6366,63.3049,zhadui,123.1527573,zh,a,Front
P4,103.4923,65.3213,zhadui,122.3827128,zh,a,Front
P4,100.9878,66.6844,zhadui,121.017953,zh,a,Front
P4,97.8408,66.4564,zhadui,118.2762666,zh,a,Front
P4,94.6425,65.753,zhadui,115.2417451,zh,a,Front
P4,91.7494,65.596,zhadui,112.7864691,zh,a,Front
P4,88.7945,64.8974,zhadui,109.9824339,zh,a,Front
P4,86.0168,64.4846,zhadui,107.5042023,zh,a,Front
P4,83.1496,63.1242,zhadui,104.3959798,zh,a,Front
P4,80.3809,61.4275,zhadui,101.1653441,zh,a,Front
P4,77.7748,59.7298,zhadui,98.06410415,zh,a,Front
P4,75.3247,58.0904,zhadui,95.12257882,zh,a,Front
P4,72.9999,55.7611,zhadui,91.86014192,zh,a,Front
P4,70.8289,55.1025,zhadui,89.73861254,zh,a,Back
P4,68.7644,53.4459,zhadui,87.09194529,zh,a,Back
P4,66.8182,51.8177,zhadui,84.55617,zh,a,Back
P4,64.9349,50.553,zhadui,82.29305589,zh,a,Back
P4,63.1048,49.4312,zhadui,80.16021031,zh,a,Back
P4,61.3752,48.1397,zhadui,78.00221722,zh,a,Back
P4,59.7282,46.808,zhadui,75.88443015,zh,a,Back
P4,58.0566,45.7927,zhadui,73.94281694,zh,a,Back
P4,56.3895,44.8823,zhadui,72.07077468,zh,a,Back
P4,54.9313,43.5049,zhadui,70.07227728,zh,a,Back
P4,53.5327,42.137,zhadui,68.1269164,zh,a,Back
P4,52.1269,40.9101,zhadui,66.26348908,zh,a,Back
P4,50.6108,39.9724,zhadui,64.49221533,zh,a,Back
P4,49.0357,39.1524,zhadui,62.74878724,zh,a,Back
P4,47.5242,38.2209,zhadui,60.98677547,zh,a,Back
P4,46.1598,37.0739,zhadui,59.20473965,zh,a,Back
P4,44.5918,36.2175,zhadui,57.4468096,zh,a,
P4,43.2166,35.0936,zhadui,55.67077579,zh,a,
P4,41.7828,34.036,zhadui,53.8911094,zh,a,
P4,40.2283,33.0857,zhadui,52.08627137,zh,a,
P4,38.649,32.1178,zhadui,50.25234599,zh,a,
P4,116.4234,42.9883,chaqu,124.106414,ch,a,
P4,114.5701,44.5558,chaqu,122.9289515,ch,a,
P4,112.8354,46.2407,chaqu,121.9427318,ch,a,
P4,111.3333,48.2229,chaqu,121.328281,ch,a,
P4,109.5528,49.912,chaqu,120.3869749,ch,a,
P4,107.9467,51.8912,chaqu,119.7713934,ch,a,Front
P4,106.3014,53.911,chaqu,119.1905347,ch,a,Front
P4,104.8449,56.381,chaqu,119.0431444,ch,a,Front
P4,103.0297,58.4119,chaqu,118.4359284,ch,a,Front
P4,101.2705,60.7263,chaqu,118.082165,ch,a,Front
P4,99.2402,62.6769,chaqu,117.3755132,ch,a,Front
P4,97.0926,64.5392,chaqu,116.5859396,ch,a,Front
P4,94.8436,66.3347,chaqu,115.7393662,ch,a,Front
P4,92.3793,67.6787,chaqu,114.5178654,ch,a,Front
P4,89.63,68.1083,chaqu,112.5712105,ch,a,Front
P4,86.7431,67.8044,chaqu,110.0990557,ch,a,Front
P4,83.7217,66.3369,chaqu,106.8171679,ch,a,Front
P4,80.6961,63.7126,chaqu,102.8161269,ch,a,Front
P4,78,62.0227,chaqu,99.65347618,ch,a,Front
P4,75.4167,59.6553,chaqu,96.15837695,ch,a,Front
P4,73.0508,58.3651,chaqu,93.50349875,ch,a,Front
P4,70.7714,58.0373,chaqu,91.52551147,ch,a,Back
P4,68.5913,56.3877,chaqu,88.79380129,ch,a,Back
P4,66.5641,54.404,chaqu,85.96845133,ch,a,Back
P4,64.5928,53.0333,chaqu,83.57488092,ch,a,Back
P4,62.8043,51.119,chaqu,80.97859137,ch,a,Back
P4,61.0334,49.702,chaqu,78.71063918,ch,a,Back
P4,59.4888,47.728,chaqu,76.26846864,ch,a,Back
P4,57.9658,46.0928,chaqu,74.05795151,ch,a,Back
P4,56.5578,44.3958,chaqu,71.90112515,ch,a,Back
P4,55.084,43.1137,chaqu,69.95025507,ch,a,Back
P4,53.5327,42.137,chaqu,68.1269164,ch,a,Back
P4,51.9986,41.1756,chaqu,66.32710183,ch,a,Back
P4,50.8177,39.584,chaqu,64.41530633,ch,a,Back
P4,49.4637,38.4197,chaqu,62.63170895,ch,a,Back
P4,48.157,37.2291,chaqu,60.86955344,ch,a,Back
P4,46.7816,36.1786,chaqu,59.13889749,ch,a,Back
P4,45.4153,35.1255,chaqu,57.41385046,ch,a,
P4,44.2171,33.8699,chaqu,55.69849243,ch,a,
P4,42.8827,32.7932,chaqu,53.98444151,ch,a,
P4,41.3592,31.9047,chaqu,52.23498164,ch,a,
P4,39.9763,30.8361,chaqu,50.48732143,ch,a,
P4,118.4615,44.9564,sahuang,126.7051889,s,a,
P4,116.6657,46.7445,sahuang,125.6818755,s,a,
P4,114.8009,48.4613,sahuang,124.6103697,s,a,
P4,112.8707,50.1034,sahuang,123.4914799,s,a,
P4,110.8778,51.6687,sahuang,122.3255537,s,a,
P4,108.8245,53.1551,sahuang,121.112495,s,a,Front
P4,106.7152,54.5597,sahuang,119.853639,s,a,Front
P4,104.0549,55.0287,sahuang,117.7097279,s,a,Front
P4,101.3911,55.3366,sahuang,115.5088501,s,a,Front
P4,99.0481,56.1299,sahuang,113.8467909,s,a,Front
P4,96.7269,56.9134,sahuang,112.2284647,s,a,Front
P4,94.3406,57.4867,sahuang,110.4756511,s,a,Front
P4,91.9835,58.0626,sahuang,108.7760534,s,a,Front
P4,89.6025,58.4984,sahuang,107.0078072,s,a,Front
P4,87.2605,59.0017,sahuang,105.3356324,s,a,Front
P4,84.7835,58.848,sahuang,103.2052759,s,a,Front
P4,82.3982,58.9049,sahuang,101.2879588,s,a,Front
P4,79.9647,58.41,sahuang,99.02566004,s,a,Front
